1.465	-1.4448	-0.89735	-2.1962	-0.11764	1.8448	2.4381
1.5442	-1.2688	-0.30629	-1.9465	-1.0745	1.679	2.8031
1.9067	-1.5177	-0.68395	-1.8199	-0.12805	0.84644	1.845
2.8726	-1.5479	-0.84732	-2.1473	-0.37617	1.3322	1.8908
2.8675	-0.82231	-1.567	-1.556	-0.31338	2.1746	1.9611
2.7558	-0.8706	-0.72371	-0.88607	-0.66135	1.3671	1.6826
2.8407	-0.24936	-0.22681	-1.129	-1.092	1.4975	1.6917
1.5524	-0.11415	-0.46106	-0.47483	-1.1363	1.7591	1.993
1.7765	1.1289	-0.88101	-0.25201	-1.2853	1.8107	1.6412
0.86276	1.1204	-0.45746	-0.76166	-1.6986	1.1886	2.1591
0.72933	0.53689	0.55795	-1.553	-2.5028	0.58922	2.191
1.7347	0.99395	0.75323	-1.706	-2.8288	0.50959	1.4882
2.39	1.6458	0.43539	-1.7602	-2.8654	0.16056	0.56057
2.7269	1.1729	1.5456	-2.4374	-2.7996	0.69342	-0.36276
2.3824	1.3936	1.9721	-2.2133	-1.688	1.3216	-0.39753
2.1019	1.6061	2.1767	-1.8266	-1.5662	1.7666	-0.28717
2.7714	1.6209	2.0141	-1.3351	-2.2637	0.765	-0.033361
2.5324	0.95475	2.305	-1.0223	-2.2945	1.2494	0.3767
2.3802	0.51795	2.0176	-1.1914	-2.011	0.48559	-1.0831
2.4265	1.6212	2.6174	-1.2956	-1.4904	0.73094	-1.9746
1.9947	0.60437	2.4818	-1.7124	-1.8054	1.5401	-2.2616
2.0522	1.3475	2.1363	-2.4351	-1.6118	1.6408	-2.6297
1.1792	1.3324	2.0055	-2.0276	-2.311	2.5614	-2.4055
1.193	0.53313	1.6529	-1.7947	-2.2458	2.9539	-0.90253
2.0453	-0.10898	1.3341	-1.4035	-2.7235	3.2081	-0.35694
2.27	-0.57849	0.69014	-1.6622	-2.1942	3.4358	0.16612
2.7357	-0.12694	0.52755	-0.98546	-2.8294	3.055	0.73839
2.0399	0.36324	-0.60394	-0.96841	-2.7113	2.0056	0.18949
2.4921	-0.53626	-0.83305	-0.88578	-2.127	2.0738	-0.74231
2.5546	0.077845	-1.2734	-1.7912	-1.3641	1.956	-0.54585
2.8	0.66726	-1.5897	-2.0436	-0.81673	3.0499	-1.1545
1.5563	0.45578	-1.4606	-1.8685	-1.4129	3.2937	-0.5919
2.2049	0.41004	-2.0577	-2.6024	-2.0427	3.5362	-0.053831
2.8474	1.548	-2.2373	-1.7694	-1.6706	3.2728	0.21307
2.5619	0.57229	-2.2295	-2.4872	-1.1958	3.402	1.785
2.8344	1.0852	-1.4529	-1.8153	-1.8611	2.6203	2.1202
2.0391	-0.036911	-2.3612	-1.7711	-1.4479	2.2562	2.0781
0.86328	-0.088014	-2.274	-1.062	-1.2645	2.4379	1.9307
0.67274	0.16825	-2.3273	-1.0686	-1.0943	3.3591	1.6196
0.79444	0.45452	-1.5331	-1.1128	-1.2905	3.4066	1.2142
1.4509	0.45775	-0.95305	-2.4158	-0.40809	3.5776	1.0083
1.067	1.4035	-2.5624	-2.6387	-0.59113	3.2852	0.98857
0.2166	0.35426	-2.1186	-2.5113	-0.17232	2.6789	1.41
-0.2491	-0.17991	-1.5711	-2.6032	0.48986	2.1508	1.4074
-0.5136	0.25196	-1.4328	-2.7671	-0.64394	2.2771	2.115
-1.3547	0.30391	-1.5369	-2.1517	0.38247	1.689	1.9965
-1.2483	1.3624	-1.9615	-1.8069	1.1668	1.4757	1.929
-0.068563	1.4674	-1.7417	-1.6055	0.58652	2.0741	2.1611
0.12316	0.54741	-2.194	-1.0106	1.6419	1.8289	2.2683
-0.57138	0.082208	-1.7462	-1.6613	1.4974	1.5489	1.9345
-0.22449	-0.56858	-2.6681	-1.834	1.9962	1.711	1.7455
1.1054	-0.16931	-2.7534	-1.9968	1.6422	1.5579	1.411
0.80799	0.050048	-2.8367	-0.99303	1.1229	2.1423	1.7854
1.0535	-0.29918	-2.8595	-0.38783	1.9162	3.1965	2.0984
1.4035	-0.61647	-2.645	-1.957	1.5056	3.5458	1.5714
0.97647	0.22958	-1.9073	-1.5974	2.5802	2.5169	2.1323
0.93897	1.091	-2.0437	-2.6149	2.7892	3.0396	1.2905
0.5135	0.2283	-1.8492	-1.5402	2.693	2.0375	0.31499
0.7235	1.3601	-2.1033	-1.1601	1.8099	2.0473	-0.50014
-0.07349	1.0982	-2.4901	-1.228	2.2304	3.0711	-0.85761
-0.87354	0.9488	-2.2611	-1.1273	2.3588	2.9351	-1.6955
-0.9679	0.77784	-2.0643	-0.89083	1.8838	2.4904	-1.6708
-0.50767	1.3665	-1.1011	-0.89944	1.8888	1.9033	-1.0514
-1.1196	1.1212	-2.1025	-1.0467	2.5488	1.4934	-0.71718
-1.7474	1.3372	-1.4653	-0.74779	2.4856	0.68094	-0.71358
-1.9974	1.4671	-0.7306	-1.5971	2.3131	0.97352	0.54646
-1.502	0.088579	0.31264	-2.0009	2.2339	0.746	0.52316
-1.644	-0.02152	1.2541	-1.7395	2.3724	1.6988	-0.41304
-1.9485	0.14102	1.4873	-2.158	1.8255	2.7564	-0.2428
-1.131	0.97302	1.319	-2.1862	1.5558	3.095	-0.56362
-0.95607	1.3789	1.9825	-2.3627	1.5433	2.0006	-0.64395
-1.3352	1.0786	2.2353	-2.8368	0.96706	2.6515	-0.3985
-2.328	0.95249	2.724	-2.5869	1.1155	2.3307	-0.97801
-1.5412	1.0683	2.6736	-2.4647	0.86242	2.2858	-1.6318
-1.4573	0.7832	2.0356	-2.7293	0.97183	2.5011	-2.6823
-2.7155	0.067062	2.2138	-2.6174	1.5086	3.1113	-2.3772
-2.2414	1.6355	1.7499	-2.688	1.1689	2.9466	-1.0831
-2.3551	0.97038	1.6884	-2.1581	0.43102	3.4013	-0.92021
-1.3882	0.93788	1.9407	-2.0959	-0.54694	3.4213	-1.7304
-1.9747	1.222	1.3947	-1.8775	-1.3875	2.8892	-1.0196
-2.2794	1.7619	1.9218	-0.62098	-1.5276	3.6395	-0.66064
-2.0639	1.2855	1.3397	-1.0055	-1.434	3.4842	1.0752
-2.7028	0.86359	1.1122	-0.57529	-1.4998	3.0406	1.7349
-2.3924	0.96736	1.7635	-0.38876	-1.9146	3.3402	2.271
-2.8717	1.5313	1.3416	-0.71871	-2.0786	2.5919	1.1483
-2.4303	0.91529	1.1217	-1.03	-1.958	1.248	1.4609
-2.3812	1.5154	2.1315	-1.0685	-1.0423	1.1271	0.58505
-2.0125	1.5965	2.8538	-1.9391	-0.99105	2.2925	0.052201
-1.2426	1.0533	2.1799	-2.3953	-0.57731	2.5826	0.87392
-1.591	0.16725	2.1813	-2.0165	-0.74993	2.8962	0.00055997
-2.043	0.75224	2.0976	-1.6274	-0.06952	1.9279	-0.84014
-2.069	1.0997	2.5531	-2.8609	-0.32813	2.0644	-1.03
-0.93044	0.17399	2.0623	-1.6935	-0.84244	1.5598	-1.0331
-0.44269	1.0714	2.5304	-1.6027	-0.7853	1.5795	-0.64035
-0.3925	1.3717	2.2282	-1.581	-1.0758	1.2924	-0.032433
-0.98536	1.5936	2.3743	-0.35896	-1.503	0.82379	0.016617
-1.2828	-0.075905	2.2344	-0.92096	-0.92876	0.29715	0.79726
-1.3763	-0.47162	2.3126	-0.645	0.068034	0.45328	0.56524
-2.0644	-0.9477	1.1992	-0.83134	1.0904	0.49535	0.96584
-2.1027	-1.3637	1.7161	-0.45129	-0.34785	1.3405	1.4571
-2.0268	-0.62973	2.1623	-0.80183	1.0049	1.5087	2.6293
-2.2201	0.078531	2.2339	-0.31718	1.3416	1.9755	2.896
-1.3929	-0.62006	1.3692	-0.52029	1.4038	1.9595	2.6715
-0.87094	-0.56142	1.625	-0.47765	2.3543	1.4282	1.4688
-0.14374	-0.31324	1.5339	-2.094	2.5777	1.8362	1.0411
0.24361	0.39308	2.0979	-1.9525	2.0119	1.695	1.4844
0.74256	1.2704	2.4188	-1.433	1.8524	1.7129	2.7233
0.74359	0.47755	1.5556	-1.2001	1.1313	0.65627	2.6874
0.75442	-0.37079	1.6878	-1.0682	1.2181	0.48709	2.5254
1.3775	-0.87601	0.89671	-1.3182	0.22628	0.38129	2.8337
2.5901	-0.65259	1.6546	-1.1927	0.86735	0.5572	2.3295
1.4514	-0.070834	2.8908	-1.6583	0.23821	0.38713	2.7229
1.2667	0.1736	2.806	-2.739	-0.19148	0.2259	2.7044
0.53114	0.0062052	2.0942	-1.9221	0.51139	0.28212	1.3786
0.56493	-0.43233	2.6961	-2.0358	0.45172	0.60914	0.80326
-0.098926	-1.4296	2.4397	-1.8343	-0.3251	0.3109	0.20713
-0.25552	-1.7313	2.7951	-0.51197	-0.27323	0.077322	0.47202
0.099058	-1.5864	2.3696	-0.53118	-2.2209	1.5966	0.61223
1.0968	-1.2475	2.7733	-0.27035	-2.0491	1.5869	1.1088
0.70907	-0.17709	2.376	-0.49257	-2.1644	0.99422	0.59902
1.2769	-1.066	1.3726	-1.3083	-2.1481	0.39683	0.99677
1.7496	-1.4282	0.77056	-0.55115	-1.1911	0.99995	0.34042
1.9711	-1.0127	1.2772	-1.3116	-2.027	2.13	-0.56972
2.3113	-0.52515	2.0444	-0.91475	-1.5837	3.1049	-1.5772
2.4265	-0.45632	2.436	-1.9155	-1.6826	2.2337	-1.5923
2.6647	-0.20513	2.72	-1.5704	-1.6648	1.9	-2.6196
2.062	-0.29943	2.8111	-1.3933	-0.60605	2.5283	-1.7432
1.4292	0.77147	2.8052	-1.7398	0.31565	3.3142	-2.2226
1.2547	0.98085	2.8387	-1.61	0.18933	2.5128	-2.4134
1.1943	0.9875	2.0132	-1.1062	1.0764	2.9987	-2.8774
0.72272	1.4082	1.6267	-1.3583	1.0784	3.6358	-2.0183
-0.3216	1.1003	2.3786	-2.3572	0.48591	3.5121	-1.3055
0.5026	0.88777	1.4777	-2.8229	0.82426	2.561	-1.5519
0.059003	0.269	2.6982	-2.5061	1.596	2.5492	-2.2121
0.1941	0.53841	2.6771	-1.9464	1.8267	2.5093	-1.4961
0.8138	0.43338	1.3447	-1.3483	2.2442	2.3943	-1.3774
0.59047	-0.19876	1.0542	-1.1123	2.4274	2.2738	-1.5485
0.68278	-0.4764	1.8359	-1.3892	2.8182	2.4179	-1.743
1.0513	0.861	1.8442	-0.45551	2.074	1.958	-1.8787
1.8629	0.72023	1.5363	-0.86274	1.8579	2.2414	-2.4138
2.8813	1.7335	1.917	-0.8505	1.7808	2.3613	-2.0775
1.2999	1.7192	1.9242	-0.25396	2.7366	2.2615	-1.4498
2.2935	1.1327	0.97652	-1.2485	2.8317	2.1499	-0.058701
2.5133	0.63801	1.4978	-1.6345	2.5712	2.4896	-0.13729
2.0719	-0.24427	1.2279	-1.9421	1.6308	2.2452	0.24315
1.9169	-0.050953	0.37389	-2.2485	2.46	1.7504	0.84055
2.1898	0.35254	0.13789	-2.652	2.6442	2.003	1.8023
0.78636	0.26078	0.055988	-1.8801	2.1358	2.2785	1.1651
0.36674	-1.0773	0.6796	-2.0401	2.1632	2.7917	1.4606
-0.00054879	-1.372	0.35092	-1.199	0.89289	2.9409	1.8511
0.15828	-1.0222	0.043128	-1.5616	0.16562	2.9983	1.6123
-0.015506	-0.095258	0.86484	-1.6406	0.0011908	2.2896	1.3633
0.55898	0.06117	0.21855	-1.9339	0.049306	1.9259	1.1041
0.97091	-0.25195	0.53896	-2.3812	-0.73159	1.4821	0.059767
1.5185	-1.5686	0.85824	-2.4502	0.090657	1.0836	0.8671
2.5518	-1.7079	0.66106	-2.4761	-0.68846	1.597	1.0498
2.6366	-0.95773	1.3191	-2.3692	-0.33899	1.2886	0.97926
2.4162	0.51455	0.73453	-2.313	0.30313	1.7593	0.4934
2.8266	0.82687	1.2051	-1.2368	-0.31996	1.608	-0.069563
2.8795	1.3112	1.7766	-1.5772	0.16613	0.88202	0.13216
2.3105	0.70787	1.3491	-0.98583	0.95643	1.2334	0.083212
2.2405	0.25676	0.62492	-1.5046	0.82856	1.1166	-1.0137
2.7448	0.40463	-0.08524	-1.4468	1.1473	0.53013	-0.81682
2.7414	0.61696	0.27112	-1.3278	1.1738	0.4871	-2.3354
2.0077	0.81338	0.71753	-0.24518	2.1218	0.29207	-1.871
1.4599	0.64477	0.12235	-1.2025	2.5916	0.16282	-0.81728
1.0511	0.54858	-1.2719	-0.70148	2.167	1.1091	-0.56554
0.7901	-0.81386	-0.26576	-0.86139	1.8123	0.53248	-0.39262
1.15	-1.1594	0.48791	-0.60481	1.9249	1.4224	0.70188
0.67836	-1.2779	1.0535	-1.6151	1.3586	1.4203	-0.024831
1.7879	-1.7039	2.0056	-2.4722	1.2317	1.4068	0.40218
1.5245	-1.2011	2.0187	-2.0086	0.77285	0.18206	0.75319
1.8608	-0.77158	0.91261	-2.5735	1.4908	0.14896	-0.22105
2.7957	-0.81524	0.97801	-2.6324	1.589	0.09565	0.65271
2.0165	-0.51914	1.4903	-1.7716	2.2653	0.88123	0.43759
0.74095	-1.0333	1.5709	-2.0071	2.8606	0.72267	0.36401
1.2472	-1.529	2.5625	-0.81878	2.6113	1.4121	0.41125
0.45326	-0.72669	0.8689	-0.52506	1.6826	0.11067	0.78216
0.0067998	0.97311	0.90364	-0.88545	1.6914	0.12856	1.3186
-0.35457	0.67224	-0.26967	-0.42335	1.5815	0.10647	2.4714
-0.982	0.44005	-0.97371	-0.5097	1.678	0.15832	2.0135
-1.5912	0.17035	-1.8914	-1.0452	1.7766	0.61092	1.1
-1.9975	0.91235	-1.7803	-1.0627	2.6989	0.32556	2.3519
-2.8685	0.59951	-1.3463	-1.396	1.5013	0.67619	2.5742
-1.9102	1.0445	-1.3387	-2.6998	1.9354	0.5203	1.9045
-0.59356	1.059	-1.2393	-2.5236	1.3677	0.28845	1.1576
0.47916	0.71065	-1.2302	-2.5413	2.0958	1.1751	1.9727
0.91638	0.34474	-1.096	-2.8756	2.8096	0.85507	1.3472
0.89766	-0.42161	-1.1356	-2.1102	2.2392	0.61039	2.3465
-0.051294	-1.1066	-1.4916	-2.7132	2.436	1.0786	2.8523
-0.60511	-0.86519	-0.45356	-1.1188	2.4515	0.7128	2.3072
-1.0553	0.37578	-0.57338	-0.41758	2.6821	1.814	2.679
-0.70935	0.20596	-0.5625	-0.93155	1.6904	2.416	2.8154
-0.23949	0.19227	0.046471	-1.1271	0.3571	2.6329	2.7278
-0.1465	1.0262	0.12758	-0.265	0.88895	1.995	1.5932
-0.47414	1.2631	-0.092656	-0.26591	0.64485	1.1827	1.2498
-0.040788	0.97485	-0.86155	-0.53016	0.77825	2.1698	1.354
0.73995	1.1705	-1.9475	-0.29023	1.7862	2.3359	1.2958
1.6861	0.87538	-1.0764	-1.5651	1.4005	1.9912	1.1476
2.196	0.9031	-0.55057	-1.2674	1.0151	3.153	1.4068
2.3625	0.84179	1.0936	-0.89363	1.6773	2.9903	0.89783
1.0251	0.93866	0.78041	-1.4673	0.64898	2.9472	0.66438
0.65538	1.1135	1.4541	-2.322	-0.10872	3.4257	0.62422
2.2438	0.50061	0.14743	-2.3982	-1.4175	2.0461	-1.0024
2.3475	0.58079	0.62961	-1.3756	-1.5145	1.1846	-0.35328
1.6938	1.6089	0.32172	-1.1605	-1.6043	1.871	0.73513
2.5223	1.4662	0.43675	-0.29558	-1.3832	1.4261	1.636
2.8355	1.0417	0.83638	-0.55221	-1.6509	1.5963	2.7231
1.8795	0.76839	1.5635	-0.30558	-1.1082	1.0573	2.2257
1.1611	1.4948	1.6135	-0.50946	-0.83662	0.20217	2.067
1.3696	1.1923	0.85094	-1.7072	-1.2001	0.39253	1.2718
1.1728	0.68609	0.68084	-1.8121	-0.80585	0.11635	2.6956
0.67944	0.21995	1.943	-1.6893	-1.8564	0.10667	2.3694
1.2599	0.34321	2.7293	-1.1399	-2.0183	0.53595	2.3769
2.4769	1.6683	2.7795	-1.1737	-2.0024	0.76409	2.5399
2.1691	1.1679	1.659	-1.4895	-2.8381	1.4889	2.1996
2.6586	1.6033	0.93748	-1.8125	-2.3523	0.44569	2.6726
1.7196	0.53122	0.20339	-2.1348	-2.327	2.1907	2.4008
2.2314	0.1507	-0.15782	-2.674	-2.2903	3.0997	2.2429
2.7913	-0.99138	-0.75307	-2.3882	-1.8606	2.2919	2.5688
1.4104	-1.7424	0.37142	-2.2385	-0.3481	2.9922	1.9646
1.3142	-0.38236	0.42373	-1.89	-0.76237	2.6827	2.0574
0.50397	-0.29711	0.77057	-1.7741	-1.1592	2.8289	1.9185
0.5732	0.20505	0.47531	-1.9711	-1.7766	2.0386	1.7289
0.95098	0.51174	0.49693	-2.0295	-1.545	2.1567	1.5645
1.5012	-0.58699	1.024	-1.8422	-2.1236	2.2869	1.7182
0.87543	-0.20649	0.64019	-2.4915	-2.0521	3.5785	1.3316
0.87509	-1.5123	1.8026	-2.7066	-2.2849	3.6	0.50947
-0.37197	-1.5428	1.4491	-2.692	-1.9634	2.9943	1.981
-1.2622	-0.31677	1.8362	-2.3448	-2.1279	3.0799	1.0495
-1.4162	1.3784	1.2738	-1.8396	-2.6626	3.5742	1.0693
-1.042	0.39944	1.3699	-0.26721	-2.7824	3.3305	1.357
-1.0087	1.0674	0.18295	-0.35322	-2.27	3.0216	1.0932
-0.52404	0.33363	-0.44472	-0.50076	-2.8454	2.4994	2.5419
0.2634	1.1943	-1.6767	-1.7651	-2.1976	2.5567	2.2591
0.20509	1.7143	-2.2512	-1.2071	-2.1373	3.3148	2.4296
0.72534	1.5022	-2.8476	-0.2892	-1.7509	1.3477	2.8143
0.95665	0.36737	-2.6979	-0.28755	-1.491	1.0212	1.6714
1.6975	0.60818	-2.2039	-1.0067	-0.72709	0.89906	1.5956
1.0217	1.6052	-2.6078	-1.0093	-1.555	0.64507	1.4126
2.2307	1.5275	-1.8203	-1.5639	-2.1215	1.29	0.48246
1.9184	0.38576	-0.72662	-0.70049	-1.2527	0.40335	0.50741
1.2544	0.84362	-0.48548	-1.5256	-0.39285	0.71415	0.34001
0.9434	0.54223	-0.84392	-1.0506	0.12275	0.97609	-0.85885
1.1324	0.51226	0.35846	-0.43817	0.51627	1.5499	0.12545
1.9029	1.3072	0.86303	-0.52878	0.64496	0.29409	1.3117
2.8502	1.5289	1.4579	-1.0076	0.084521	0.1951	1.4911
1.7966	1.7574	2.1543	-2.0262	0.88636	0.97969	2.4856
1.5575	1.5464	1.9177	-2.2723	0.29254	2.3016	2.6748
2.3314	0.495	1.6128	-2.3796	1.0643	2.6277	1.4912
1.6699	-0.49198	2.3043	-2.559	0.43715	2.6622	1.2671
2.3147	-0.80856	1.1975	-1.6726	0.63079	3.3517	0.8837
1.5765	-1.5871	0.12143	-1.3671	1.38	3.0506	0.88032
1.0006	-1.498	0.69732	-1.3002	1.0511	3.5793	0.2583
-0.058437	-0.13074	0.22393	-1.931	1.0605	3.4292	-0.05471
-0.22389	0.70367	-0.57826	-0.53872	0.64953	3.5803	0.36962
0.37338	1.5461	-1.1354	-0.6534	0.048497	3.6018	-0.97496
1.7689	0.74809	-2.1629	-0.8667	0.1443	2.7397	-0.86894
2.4736	1.2338	-2.8122	-1.6106	0.36671	2.627	-1.0914
2.8335	1.3926	-2.2217	-0.53009	0.77651	3.4778	-0.39227
2.0675	0.50525	-1.9734	-1.4025	2.5816	3.6122	-0.53039
1.3406	0.26677	-2.8263	-0.76985	2.6541	2.8628	-0.95518
1.6516	-0.88464	-2.8571	-1.4557	2.8828	2.3045	-1.3601
1.8553	-0.92343	-2.0489	-0.78075	2.347	2.493	-0.87794
1.3488	-1.4777	-1.9292	-0.61754	2.3151	3.279	-1.3275
0.53318	-0.80809	-2.0698	-1.1725	2.4304	3.3928	-1.0079
0.090912	-0.57495	-2.6107	-0.66968	2.43	3.4523	-1.1452
-0.038249	-0.16821	-2.8324	-0.39826	1.6382	3.527	0.097938
-0.34772	0.058033	-2.2912	-1.0408	0.61787	1.9549	0.88566
0.85686	-0.11869	-1.4931	-0.38375	-0.14333	1.689	1.6192
1.4221	-0.31363	-1.6047	-1.0599	-0.29773	2.3859	1.8393
1.2015	0.10798	-0.70732	-1.5913	-0.9761	2.3742	2.4716
1.4017	0.089059	-2.1664	-2.6089	-0.40926	1.7157	1.9744
1.6124	-0.21114	-2.2677	-2.6759	0.7233	1.1992	2.025
2.4107	-0.41119	-1.2178	-2.1666	1.6146	1.4642	2.0396
2.8787	-0.66956	-1.324	-2.353	2.0894	0.53137	1.8403
2.1741	0.6684	-1.5543	-1.6008	0.90907	0.81263	2.7737
1.9131	0.84749	-1.8312	-0.63906	1.1209	0.31967	2.5314
2.3861	0.7375	-2.1396	-0.93396	1.9856	0.10372	2.2705
2.3103	1.2915	-2.4575	-1.8032	2.3647	0.39658	2.4835
1.673	1.6491	-2.8218	-0.4938	2.4587	0.96601	2.7025
2.0773	0.69698	-1.0781	-0.64311	2.1553	0.9683	2.5487
1.5582	0.31545	-0.48921	-0.72915	1.8538	1.6679	2.7894
1.027	-0.80083	-0.78211	-0.7555	2.6097	1.463	2.7568
1.7129	-0.6205	-1.1748	-0.89009	0.79624	1.5011	2.4618
1.1978	-1.3307	-1.1612	-1.0869	1.465	2.0317	1.2892
0.93746	-0.93246	-1.66	-0.29795	1.3458	1.766	0.88751
1.2169	-1.4187	-1.6135	-1.4808	0.69173	1.6278	0.24421
1.1584	-0.8627	-1.0808	-2.1173	0.44969	1.6019	0.16644
1.6278	-1.6456	-0.55968	-2.3776	0.56021	2.429	0.0035056
2.8436	-1.6834	-0.60717	-1.4036	0.37019	1.7576	-0.32703
2.8025	-1.334	-0.5934	-0.9915	1.2726	2.5248	0.1048
2.879	-1.5668	-1.0299	-0.28392	1.6169	2.6614	1.3677
1.8389	-1.363	0.20682	-0.72007	0.82078	2.1439	1.0312
1.5519	-1.1366	-0.235	-1.2455	-0.1691	1.8434	1.0887
1.7091	-0.84606	-0.50304	-0.40389	-0.82333	0.29893	1.5803
2.3881	-0.92239	-1.0255	-1.1938	-0.63721	0.25948	1.6741
2.3756	-1.5019	-1.8618	-0.83717	0.78665	0.5807	0.7305
1.354	-0.6475	-2.5302	-0.59725	0.9203	0.59268	0.86718
1.5871	-0.55516	-2.5309	-0.96247	0.56717	0.22371	1.6964
2.4064	-0.6273	-2.7919	-0.44195	0.87242	1.6283	1.4314
2.1977	-0.70574	-2.8636	-0.2539	0.47643	1.0596	0.40154
2.2856	-0.39895	-2.1343	-0.79236	1.7936	0.92959	-0.14908
2.2674	0.44192	-2.5471	-0.29292	2.2895	1.1594	0.25031
2.1956	0.17069	-2.5689	-0.74115	0.92135	0.4911	-1.278
1.3293	-0.29934	-2.634	-0.63597	1.7552	1.9351	-1.6496
2.6256	-0.15905	-2.408	-1.2437	1.862	2.4038	-2.0524
2.0978	-1.3727	-1.5588	-1.6366	2.4222	2.2301	-1.4237
